id	count	first_file	first_line	kind	field	source	zh_cn
EDITU_07128	1	lib/edit/r_info.txt	23746	description	D	to wrest their ancient cave back from orcs... well, at least she is	
EDITU_07129	1	lib/edit/q_spawning_pits.txt	11	description	D	to your doom, and yet you are the last hope for our town.	
EDITU_07130	1	lib/edit/r_info.txt	14092	description	D	toad-shaped head. And the head opened its eyes very slowly, as if	
EDITU_07131	1	lib/edit/t_ana.txt	169	building	B:9:owner	Tolya the Gray	
EDITU_07132	1	lib/edit/r_info.txt	7860	monster_name	N:name	Tom the Stone Troll	
EDITU_07133	1	lib/edit/b_info.txt	747	body_name	N:name	Tome	
EDITU_07134	1	lib/edit/t_ana.txt	149	building	B:6:owner	Tomtek Hammer-Toe	
EDITU_07135	1	lib/edit/r_info.txt	19403	monster_name	N:name	Tonberry	
EDITU_07136	1	lib/edit/a_info.txt	1856	artifact_name	N:name	'Tonbo giri'	
EDITU_07137	1	lib/edit/t_ana.txt	120	building	B:0:owner	Toniqua	
EDITU_07138	1	lib/edit/q_dwarf.txt	14	description	D	Too bad, I guess those old treasures are lost forever.	
EDITU_07139	1	lib/edit/q_scary.txt	19	description	D	Too bad, I will need to find a better hero. Wait a minute... did you at	
EDITU_07140	1	lib/edit/q_eddies.txt	26	description	D	Too bad, the whole town was counting on you.	
EDITU_07141	1	lib/edit/q_stable.txt	22	description	D	Too bad. I guess there's nothing for it but to try to divert the river to	
EDITU_07142	1	lib/edit/q_cq1.txt	23	description	D	Too bad. I just hope you're not contemplating suicide after this abject	
EDITU_07143	1	lib/edit/q_smug.txt	48	description	D	Too bad. Say, can you give me a blueprint of their place?	
EDITU_07144	1	lib/edit/r_info.txt	25496	description	D	too innocent-looking to be a demon, and too strange-looking to be a cat.	
EDITU_07145	1	lib/edit/q_pit2.txt	6	description	D	too late for Angwil.	
EDITU_07146	1	lib/edit/r_info.txt	18670	monster_name	N:name	Topaz monk	
EDITU_07147	1	lib/edit/t_thalos.txt	181	building	B:6:owner	Torvald	
EDITU_07148	1	lib/edit/a_info.txt	1369	artifact_name	N:name	'Totila'	
EDITU_07149	1	lib/edit/r_info.txt	3504	description	D	towards you, ready to pounce.	
EDITU_07150	1	lib/edit/f_info.txt	146	feature_name	E	town exit	
EDITU_07151	1	lib/edit/q_cq1.txt	9	description	D	townsfolk for the sake of a few dollars, or using them as targets for	
EDITU_07152	1	lib/edit/f_info.txt	1641	feature_name	E	toxic waste	
EDITU_07153	1	lib/edit/r_info.txt	24219	description	D	Toxic waste has mutated this massive fish, turning it entirely evil and	
EDITU_07154	1	lib/edit/r_info.txt	23499	monster_name	N:name	Tracking pixel	
EDITU_07155	1	lib/edit/r_info.txt	12484	description	D	trail of foul-smelling goo behind. Nurgle must be	
EDITU_07156	1	lib/edit/r_info.txt	2298	description	D	Trained to hunt and kill without fear.	
EDITU_07157	1	lib/edit/t_lite.old	333	building	B:11:owner	Trallin	
EDITU_07158	1	lib/edit/t_telmo.txt	180	building	B:11:owner	Trallin Fleetfoot	
EDITU_07159	1	lib/edit/r_info.txt	4379	description	D	transparent jelly structure you can see treasures it has engulfed, and a	
EDITU_07160	1	lib/edit/r_info.txt	25149	description	D	transport.	
EDITU_07161	1	lib/edit/k_info.txt	2357	object_name	N:name	Trap Creation	
EDITU_07162	1	lib/edit/k_info.txt	2509	object_name	N:name	Trap Detection	
EDITU_07163	1	lib/edit/f_info.txt	173	feature_name	E	trap door	
EDITU_07164	1	lib/edit/r_info.txt	18489	monster_name	N:name	Trap master	
EDITU_07165	1	lib/edit/k_info.txt	2584	object_name	N:name	Trap/Door Destruction	
EDITU_07166	1	lib/edit/r_info.txt	23908	monster_name	N:name	Trapdoor spider	
EDITU_07167	1	lib/edit/r_info.txt	9108	monster_name	N:name	Trapper	
EDITU_07168	1	lib/edit/q_vault.txt	8	description	D	traps to be concerned with as well.	
EDITU_07169	1	lib/edit/q_serpent_of_chaos.txt	6	description	D	travel deep, and defeat this source of all our problems.	
EDITU_07170	1	lib/edit/k_info.txt	2493	object_name	N:name	Treasure Detection	
EDITU_07171	1	lib/edit/q_mimics_treasure.txt	6	description	D	treasure room. Destroy everything you find there and you will	
EDITU_07172	1	lib/edit/r_info.txt	24619	description	D	treasures: the beautiful necklace Brisingamen, and a magical feathered	
EDITU_07173	1	lib/edit/v_info.txt	1096	room_or_vault_name	N:name	Treeherder	
EDITU_07174	1	lib/edit/r_info.txt	19090	monster_name	N:name	Trench Wurm	
EDITU_07175	1	lib/edit/q_info.txt	42	quest_name	N:name	Trial by Fire (Telmora)	
EDITU_07176	1	lib/edit/k_info.txt	2403	object_flavor	N:flavor	triapp trolpet	
EDITU_07177	1	lib/edit/r_info.txt	22017	monster_name	N:name	Triceratops	
EDITU_07178	1	lib/edit/r_info.txt	14271	description	D	trimmings of his sleeves matched it. His hands, thumbs hooked behind	
EDITU_07179	1	lib/edit/v_info.txt	1160	room_or_vault_name	N:name	Troll Ambush	
EDITU_07180	1	lib/edit/rooms.txt	1606	room_or_vault_name	N:name	Troll Bridge	
EDITU_07181	1	lib/edit/v_info.txt	1145	room_or_vault_name	N:name	Troll Clearing	
EDITU_07182	1	lib/edit/q_info.txt	432	quest_name	N:name	Troll Invasion (Telmora)	
EDITU_07183	1	lib/edit/r_info.txt	16122	monster_name	N:name	Troll king	
EDITU_07184	1	lib/edit/r_info.txt	6277	monster_name	N:name	Troll priest	
EDITU_07185	1	lib/edit/q_info.txt	332	quest_name	N:name	Troll Slayer (Morivant)	
EDITU_07186	1	lib/edit/k_info.txt	2618	object_flavor	N:flavor	trolsee mex	
EDITU_07187	1	lib/edit/q_info.txt	219	quest_name	N:name	Trouble at Home (Outpost)	
EDITU_07188	1	lib/edit/a_info.txt	594	description	D	trouble.	
EDITU_07189	1	lib/edit/r_info.txt	10578	description	D	true form but you sense its evil.	
EDITU_07190	1	lib/edit/a_info.txt	367	description	D	truly more than it appears.	
EDITU_07191	1	lib/edit/r_info.txt	13087	description	D	trust me.' 'Why not?' 'I told him I'd thought of a way to	
EDITU_07192	1	lib/edit/q_haunted_house.txt	16	description	D	try to find them: you could learn a thing or two!	
EDITU_07193	1	lib/edit/r_info.txt	14070	monster_name	N:name	Tsathoggua, the Sleeper of N'kai	
EDITU_07194	1	lib/edit/r_info.txt	13760	monster_name	N:name	Tselakus, the Dreadlord	
EDITU_07195	1	lib/edit/r_info.txt	16613	monster_name	N:name	Tsuchinoko	
EDITU_07196	1	lib/edit/r_info.txt	20474	monster_name	N:name	Tsukuyomi, Spirit of Moon	
EDITU_07197	1	lib/edit/k_info.txt	3255	object_name	N:name	Tsuyoshi Special	
EDITU_07198	1	lib/edit/r_info.txt	14957	monster_name	N:name	Tulzscha, the Green Flame	
EDITU_07199	1	lib/edit/r_info.txt	11436	description	D	tunnel-filling front that bore down upon us, crushing the frantic	
EDITU_07200	1	lib/edit/q_balrog.txt	6	description	D	tunnels started spitting out lava. At first we thought it was just a normal	
EDITU_07201	1	lib/edit/a_info.txt	1502	artifact_name	N:name	'Turmil'	
EDITU_07202	1	lib/edit/q_microsoft.txt	9	description	D	turned into mindless zombies. Beware -- it is rumoured that the	
EDITU_07203	1	lib/edit/k_info.txt	277	description	D	Twice-cooked for good keeping qualities, this lump of bread is as hard as a	
EDITU_07204	1	lib/edit/a_info.txt	933	artifact_name	N:name	'Twilight'	
EDITU_07205	1	lib/edit/r_info.txt	1877	description	D	twisted with evil.	
EDITU_07206	1	lib/edit/k_info.txt	1006	description	D	Two great bars of wood connected by a massive chain, needing two hands	
EDITU_07207	1	lib/edit/k_info.txt	970	description	D	Two heavy bars of wood connected by a short link of chain, capable of	
EDITU_07208	1	lib/edit/r_info.txt	12966	description	D	two paws and wielding a mighty axe and a whip in the other	
EDITU_07209	1	lib/edit/r_info.txt	15493	description	D	two remaining Silmarils forever burning him. Grond, the mighty Hammer of	
EDITU_07210	1	lib/edit/r_info.txt	12967	description	D	two. Intelligent, bloodthirsty eyes behold you from inside	
EDITU_07211	1	lib/edit/r_info.txt	20203	description	D	Typhoeus is a monstrous, immortal storm giant, huge beyond	
EDITU_07212	1	lib/edit/r_info.txt	20185	monster_name	N:name	Typhoeus, the Storm Giant	
EDITU_07213	1	lib/edit/r_info.txt	24568	description	D	Tyr is the ferocious battle-god, his courage in combat exceeding even	
EDITU_07214	1	lib/edit/r_info.txt	24549	monster_name	N:name	Tyr, the One-Armed God	
EDITU_07215	1	lib/edit/r_info.txt	6038	monster_name	N:name	Tyrannosaurus	
EDITU_07216	1	lib/edit/r_info.txt	10811	description	D	Ubbo-Sathla reposed amid the slime and the vapors. Headless,	
EDITU_07217	1	lib/edit/r_info.txt	10794	monster_name	N:name	Ubbo-Sathla, the Unbegotten Source	
EDITU_07218	1	lib/edit/r_info.txt	3937	monster_name	N:name	Ufthak of Cirith Ungol	
EDITU_07219	1	lib/edit/q_tidy.txt	17	description	D	Ugh now who is going to clean up the mess in there.	
EDITU_07220	1	lib/edit/k_info.txt	2889	object_name	N:name	Ugliness	
EDITU_07221	1	lib/edit/r_info.txt	5397	monster_name	N:name	Ugluk, the Uruk	
EDITU_07222	1	lib/edit/r_info.txt	274	description	D	Ugly doesn't begin to describe him.	
EDITU_07223	1	lib/edit/t_outp.txt	140	building	B:1:owner	Uldrik II	
EDITU_07224	1	lib/edit/r_info.txt	18653	monster_name	N:name	Ulfang the Black	
EDITU_07225	1	lib/edit/r_info.txt	4443	monster_name	N:name	Ulfast, Son of Ulfang	
EDITU_07226	1	lib/edit/r_info.txt	12334	description	D	Ulik is the strongest troll who has ever lived. He could challenge	
EDITU_07227	1	lib/edit/r_info.txt	12314	monster_name	N:name	Ulik the Troll	
EDITU_07228	1	lib/edit/r_info.txt	24748	description	D	Ullur of Ydalir is the god of archery and the hunt, a son of Thor's wife	
EDITU_07229	1	lib/edit/r_info.txt	24731	monster_name	N:name	Ullur, the Archer-God	
EDITU_07230	1	lib/edit/r_info.txt	13513	monster_name	N:name	Ultimate beholder	
EDITU_07231	1	lib/edit/r_info.txt	25223	description	D	ultimate destroyer of all things, the lord of unstoppable time itself. His	
EDITU_07232	1	lib/edit/r_info.txt	19322	monster_name	N:name	Ultimate Magus	
EDITU_07233	1	lib/edit/f_info.txt	1602	feature_name	E	ultimate trap	
EDITU_07234	1	lib/edit/r_info.txt	11709	monster_name	N:name	Ultra-elite paladin	
EDITU_07235	1	lib/edit/r_info.txt	6435	monster_name	N:name	Ulwarth, Son of Ulfang	
EDITU_07236	1	lib/edit/r_info.txt	21059	monster_name	N:name	Umbaba-Samahongo	
EDITU_07237	1	lib/edit/k_info.txt	2344	object_flavor	N:flavor	umgar danri	
EDITU_07238	1	lib/edit/r_info.txt	14226	description	D	uncertain all of a sudden.	
EDITU_07239	1	lib/edit/r_info.txt	10983	monster_name	N:name	Undead beholder	
EDITU_07240	1	lib/edit/r_info.txt	16397	monster_name	N:name	Undead devilfish	
EDITU_07241	1	lib/edit/r_info.txt	3054	monster_name	N:name	Undead mass	
EDITU_07242	1	lib/edit/r_info.txt	21157	monster_name	N:name	Undead spider	
EDITU_07243	1	lib/edit/q_spider.txt	5	description	D	under the ruins of the old Elven Embassy. It seems, though, that the	
EDITU_07244	1	lib/edit/r_info.txt	6870	description	D	underground...	
EDITU_07245	1	lib/edit/k_info.txt	2724	object_name	N:name	Understanding	
EDITU_07246	1	lib/edit/a_info.txt	248	description	D	understanding as you stare into its depths.	
EDITU_07247	1	lib/edit/a_info.txt	466	description	D	understanding.	
EDITU_07248	1	lib/edit/r_info.txt	14692	description	D	underworld. Flee his wrath!	
EDITU_07249	1	lib/edit/r_info.txt	3051	description	D	undoubtedly other differences also, but those were sufficient to prove	
EDITU_07250	1	lib/edit/r_info.txt	12024	description	D	undulation."	
EDITU_07251	1	lib/edit/r_info.txt	23835	description	D	unexperienced.	
EDITU_07252	1	lib/edit/r_info.txt	11409	description	D	unfeatured face, borne on a neck of skeleton thinness, were	
EDITU_07253	1	lib/edit/r_info.txt	8670	description	D	Unfettered by the usual constraints of gravity, these unnatural creatures	
EDITU_07254	1	lib/edit/q_troll2.txt	6	description	D	Unfortunately, it seems the trolls they saw were only a scouting party for	
EDITU_07255	1	lib/edit/q_cq1.txt	4	description	D	Unfortunately, rates of violent crime in our city have soared in recent	
EDITU_07256	1	lib/edit/q_eddies.txt	5	description	D	Unfortunately, reliable teleporting between Zul and the outside world	
EDITU_07257	1	lib/edit/q_stable.txt	9	description	D	unfortunately, the beasts and the stables are still here, and	
EDITU_07258	1	lib/edit/q_wtower.txt	4	description	D	Unfortunately, the citizens of Thalos are still not safe. A young boy	
EDITU_07259	1	lib/edit/r_info.txt	25171	description	D	ungainly with his hanging belly and elephant head, yet he moves with	
EDITU_07260	1	lib/edit/r_info.txt	23934	description	D	ungainly, and its offense greatly relies on the success of its initial	
EDITU_07261	1	lib/edit/r_info.txt	7629	description	D	Ungol, but has not been seen there for many eons.	
EDITU_07262	1	lib/edit/r_info.txt	14123	monster_name	N:name	Ungoliant, the Unlight	
EDITU_07263	1	lib/edit/k_info.txt	167	object_name	N:name	Unhealth	
EDITU_07264	1	lib/edit/k_info.txt	2672	object_flavor	N:flavor	unjah blu comp	
EDITU_07265	1	lib/edit/f_info.txt	41	feature_name	E	unknown grid	
EDITU_07266	1	lib/edit/f_info.txt	1304	feature_name	E	unknown grid (not detected)	
EDITU_07267	1	lib/edit/r_info.txt	18887	description	D	unlife for many centuries by stealing the life of others. It can	
EDITU_07268	1	lib/edit/a_info.txt	4009	artifact_name	N:name	Unlight Cloak of Ungoliant	
EDITU_07269	1	lib/edit/r_info.txt	15229	description	D	unlighted chambers beyond time amidst the muffled, maddening	
EDITU_07270	1	lib/edit/r_info.txt	21524	description	D	Unmagic rips the enchantments from everything it touches.	
EDITU_07271	1	lib/edit/r_info.txt	14300	monster_name	N:name	Unmaker	
EDITU_07272	1	lib/edit/q_cq1.txt	19	description	D	unoccupied, maybe you could move in.	
EDITU_07273	1	lib/edit/r_info.txt	17160	monster_name	N:name	Unruly horse	
EDITU_07274	1	lib/edit/r_info.txt	14387	description	D	unshakably that he is unbeatable and laughs as he weaves his awesome	
EDITU_07275	1	lib/edit/q_pit2.txt	8	description	D	Unspeakable horrors inhabit an old quarry in the forest to the northwest,	
EDITU_07276	1	lib/edit/q_pit2.txt	4	description	D	Unspeakable horrors inhabit the old quarry south of our town, spreading	
EDITU_07277	1	lib/edit/r_info.txt	15805	monster_name	N:name	Unstable worm mass	
EDITU_07278	1	lib/edit/a_info.txt	1575	description	D	untamed Lightning as you put it on.	
EDITU_07279	1	lib/edit/r_info.txt	23201	monster_name	N:name	Untamo the Cruel	
EDITU_07280	1	lib/edit/r_info.txt	22395	description	D	until you catch the cold glint in its eyes.	
EDITU_07281	1	lib/edit/r_info.txt	22673	description	D	untouched by age. All creatures of the deep seas answer to his call.	
EDITU_07282	1	lib/edit/k_info.txt	2263	description	D	untrammelled yet inextricably intermingled and utterly mastered powers	
EDITU_07283	1	lib/edit/q_lights.txt	5	description	D	Unusual and dangerous phenomena have been reported in the marshes to the	
EDITU_07284	1	lib/edit/rooms.txt	3792	room_or_vault_name	N:name	Unusual Pond	
EDITU_07285	1	lib/edit/a_info.txt	1553	description	D	unvanquished Himring, defiant fortress surrounded by the legions of Morgoth.	
EDITU_07286	1	lib/edit/r_info.txt	12249	description	D	up and go to bed.	
EDITU_07287	1	lib/edit/r_info.txt	12436	description	D	up from the dark, a bloated blanched oval supported on myriad	
EDITU_07288	1	lib/edit/f_info.txt	100	feature_name	E	up staircase	
EDITU_07289	1	lib/edit/r_info.txt	14541	description	D	upon a lance about which was twined a rope of flowers. He seldom	
EDITU_07290	1	lib/edit/r_info.txt	24830	description	D	upon a massive demon army to support him.	
EDITU_07291	1	lib/edit/a_info.txt	3662	description	D	upon it to protect its wearer from the elements.	
EDITU_07292	1	lib/edit/r_info.txt	20233	description	D	upon possessing the dead body of another creature it will be able	
EDITU_07293	1	lib/edit/q_worms.txt	9	description	D	upon the stars. Please, you must help us before it is too late.	
EDITU_07294	1	lib/edit/r_info.txt	13620	description	D	upstart troublemaker without the wisdom to control your actions.	
EDITU_07295	1	lib/edit/r_info.txt	11351	description	D	upward on its lap."	
EDITU_07296	1	lib/edit/r_info.txt	13091	monster_name	N:name	Uriel, Angel of Fire	
EDITU_07297	1	lib/edit/a_info.txt	3719	artifact_name	N:name	'Urog'	
EDITU_07298	1	lib/edit/r_info.txt	4795	monster_name	N:name	Uruk	
EDITU_07299	1	lib/edit/r_info.txt	16368	description	D	usage.	
EDITU_07300	1	lib/edit/q_eddies.txt	22	description	D	use for it, please take it as a memento and thank-you gift.	
EDITU_07301	1	lib/edit/q_spawning_pits.txt	20	description	D	Use our gift wisely, and may the light shine on you.	
EDITU_07302	1	lib/edit/r_info.txt	13689	description	D	used for locomotion. The diameter of the body must have been	
EDITU_07303	1	lib/edit/r_info.txt	15296	description	D	uses its power of complete disintegration, the day of Ragnarok is near.	
EDITU_07304	1	lib/edit/r_info.txt	13854	description	D	Usually found guarding the first plane of Hell, Tiamat is a formidable	
EDITU_07305	1	lib/edit/r_info.txt	24980	description	D	usurper for having assumed the kingship in his absence, and the two are	
EDITU_07306	1	lib/edit/r_info.txt	11372	monster_name	N:name	Utgard-Loke	
EDITU_07307	1	lib/edit/a_info.txt	3391	artifact_name	N:name	'VainGlory'	
EDITU_07308	1	lib/edit/t_angwil.txt	128	building	B:8:owner	Valceronwe	
EDITU_07309	1	lib/edit/r_info.txt	24959	monster_name	N:name	Vali, King of the Vanaras	
EDITU_07310	1	lib/edit/a_info.txt	106	description	D	Valinor, accenting a radiant Silmaril. The sturdy spirits of Dwarvish	
EDITU_07311	1	lib/edit/r_info.txt	24448	monster_name	N:name	Valkyrie	
EDITU_07312	1	lib/edit/r_info.txt	10204	monster_name	N:name	Vampire lord	
EDITU_07313	1	lib/edit/r_info.txt	6324	monster_name	N:name	Vampiric ixitxachitl	
EDITU_07314	1	lib/edit/r_info.txt	5649	monster_name	N:name	Vampiric mist	
EDITU_07315	1	lib/edit/r_info.txt	24923	monster_name	N:name	Vanara	
EDITU_07316	1	lib/edit/r_info.txt	25003	description	D	Vanara commander Hanuman, and for retaining his sanity with virtues enabled.	
EDITU_07317	1	lib/edit/r_info.txt	25095	monster_name	N:name	Vanara sage	
EDITU_07318	1	lib/edit/t_angwil.txt	83	building	B:0:owner	Vanerion	
EDITU_07319	1	lib/edit/rooms.txt	3169	room_or_vault_name	N:name	Vanilla Town	
EDITU_07320	1	lib/edit/q_info.txt	89	quest_name	N:name	Vapor Quest (Outpost)	
EDITU_07321	1	lib/edit/r_info.txt	25132	description	D	Varuna rules the oceans and waters, and strikes with great fury at all	
EDITU_07322	1	lib/edit/r_info.txt	25110	monster_name	N:name	Varuna, Lord of Water	
EDITU_07323	1	lib/edit/r_info.txt	24773	monster_name	N:name	Vasuki, the Serpent King	
EDITU_07324	1	lib/edit/r_info.txt	24892	description	D	Vayu is the great elemental of wind and air and the spiritual father of	
EDITU_07325	1	lib/edit/r_info.txt	24876	monster_name	N:name	Vayu, the Embodied Wind	
EDITU_07326	1	lib/edit/r_info.txt	14024	monster_name	N:name	Vecna, the Emperor Lich	
EDITU_07327	1	lib/edit/r_info.txt	8228	monster_name	N:name	Velociraptor	
EDITU_07328	1	lib/edit/k_info.txt	1141	description	D	velocity.	
EDITU_07329	1	lib/edit/k_info.txt	2652	object_name	N:name	Vengeance	
EDITU_07330	1	lib/edit/r_info.txt	18458	description	D	venom as it smashes the living rock to reach you.	
EDITU_07331	1	lib/edit/r_info.txt	21127	monster_name	N:name	Venom spider	
EDITU_07332	1	lib/edit/r_info.txt	14977	description	D	venomous verdigris. For all that seething combustion no warmth	
EDITU_07333	1	lib/edit/k_info.txt	3037	object_flavor	N:flavor	Vermilion	
EDITU_07334	1	lib/edit/r_info.txt	9187	description	D	vertical knobs or bulbs projecting from the head and base of the	
EDITU_07335	1	lib/edit/r_info.txt	11002	description	D	very air around it. Your soul chills as it drains your vitality for its	
EDITU_07336	1	lib/edit/a_info.txt	3470	description	D	Very sharp, and ideal for cutting stray felines open for examination.	
EDITU_07337	1	lib/edit/r_info.txt	6165	description	D	very thick cylindrical branches... cylinders further	
EDITU_07338	1	lib/edit/r_info.txt	11543	description	D	very touch abuses and disrupts the flow of life, and its unearthly limbs,	
EDITU_07339	1	lib/edit/r_info.txt	6675	monster_name	N:name	Vibration hound	
EDITU_07340	1	lib/edit/r_info.txt	7474	description	D	vicious spikes.	
EDITU_07341	1	lib/edit/r_info.txt	3756	description	D	victims by enveloping them within its perfectly disguised form.	
EDITU_07342	1	lib/edit/r_info.txt	24591	description	D	Vidarr is the silent god, foretold to avenge the death of his father Odin	
EDITU_07343	1	lib/edit/r_info.txt	24573	monster_name	N:name	Vidarr, the Silent Avenger	
EDITU_07344	1	lib/edit/t_ana.txt	197	building_action	B:12:action:5	View poster	
EDITU_07345	1	lib/edit/k_info.txt	2959	object_name	N:name	Vigor	
EDITU_07346	1	lib/edit/r_info.txt	16423	description	D	vigour. He can prove a troublesome opponent.	
EDITU_07347	1	lib/edit/r_info.txt	22889	description	D	vilified by the followers of his nephew Horus. Mighty in his wrath, he now	
EDITU_07348	1	lib/edit/t_mori.txt	231	building	B:12:owner	Vilios	
EDITU_07349	1	lib/edit/v_info.txt	566	room_or_vault_name	N:name	Villa	
EDITU_07350	1	lib/edit/k_info.txt	2905	object_flavor	N:flavor	Violet Speckled	
EDITU_07351	1	lib/edit/a_info.txt	1454	description	D	virtues of protection and thought.	
EDITU_07352	1	lib/edit/k_info.txt	3172	object_flavor	N:flavor	Viscous Pink	
EDITU_07353	1	lib/edit/r_info.txt	25046	description	D	Vishnu is one of the most powerful gods, the preserver of life and the	
EDITU_07354	1	lib/edit/r_info.txt	25025	monster_name	N:name	Vishnu, the Preserver	
EDITU_07355	1	lib/edit/r_info.txt	13490	monster_name	N:name	Vlad Dracula, Prince of Darkness	
EDITU_07356	1	lib/edit/r_info.txt	3769	monster_name	N:name	Vlasta	
EDITU_07357	1	lib/edit/k_info.txt	2455	object_flavor	N:flavor	vlytox	
EDITU_07358	1	lib/edit/r_info.txt	12808	description	D	Void, nothingness, spinning destructively. Run!	
EDITU_07359	1	lib/edit/d_info.txt	114	dungeon_name	N:name	Volcano	
EDITU_07360	1	lib/edit/q_balrog.txt	7	description	D	volcano that had lain dormant for centuries, but it now appears their	
EDITU_07361	1	lib/edit/r_info.txt	16028	monster_name	N:name	Vore	
EDITU_07362	1	lib/edit/a_info.txt	1106	artifact_name	N:name	'Vorpal Blade'	
EDITU_07363	1	lib/edit/r_info.txt	3104	monster_name	N:name	Vorpal bunny	
EDITU_07364	1	lib/edit/b_info.txt	980	body_name	N:name	Vortex3	
EDITU_07365	1	lib/edit/b_info.txt	1101	body_name	N:name	Vortex4	
EDITU_07366	1	lib/edit/b_info.txt	985	body_name	N:name	Vortex5	
EDITU_07367	1	lib/edit/b_info.txt	1107	body_name	N:name	Vortex6	
EDITU_07368	1	lib/edit/b_info.txt	992	body_name	N:name	Vortex7	
EDITU_07369	1	lib/edit/b_info.txt	1001	body_name	N:name	Vortex8	
EDITU_07370	1	lib/edit/r_info.txt	20825	monster_name	N:name	Vrock	
EDITU_07371	1	lib/edit/r_info.txt	22840	description	D	vulture goddess appears less than motherly as you look up into her	
EDITU_07372	1	lib/edit/r_info.txt	22796	monster_name	N:name	Wadjet the Protector	
EDITU_07373	1	lib/edit/r_info.txt	22814	description	D	Wadjet, cobra goddess of Buto, was the nurse of Horus and the protector	
EDITU_07374	1	lib/edit/k_info.txt	2598	object_flavor	N:flavor	wah snofoo	
EDITU_07375	1	lib/edit/r_info.txt	18399	monster_name	N:name	Wahha-Man the Golden	
EDITU_07376	1	lib/edit/k_info.txt	2357	object_flavor	N:flavor	wahx our gre	
EDITU_07377	1	lib/edit/r_info.txt	21077	description	D	waiting for the day when the surface of the Earth will be cleared of	
EDITU_07378	1	lib/edit/r_info.txt	9764	description	D	waking monsters from their slumber.	
EDITU_07379	1	lib/edit/r_info.txt	19074	monster_name	N:name	Walken	
EDITU_07380	1	lib/edit/r_info.txt	5219	description	D	walking on air. Noxious gases sting your throat.	
EDITU_07381	1	lib/edit/k_info.txt	2645	object_name	N:name	Wall of Stone	
EDITU_07382	1	lib/edit/r_info.txt	23937	monster_name	N:name	Wallaby	
EDITU_07383	1	lib/edit/r_info.txt	2621	monster_name	N:name	War bear	
EDITU_07384	1	lib/edit/r_info.txt	10342	monster_name	N:name	War troll	
EDITU_07385	1	lib/edit/a_info.txt	284	description	D	warding and stability deeply engraved into its surface.	
EDITU_07386	1	lib/edit/r_info.txt	3891	monster_name	N:name	Warg	
EDITU_07387	1	lib/edit/r_info.txt	24356	description	D	warmer climes.	
EDITU_07388	1	lib/edit/q_shrine.txt	11	description	D	warned that quite a few of these creatures are dangerous.	
EDITU_07389	1	lib/edit/r_info.txt	14228	monster_name	N:name	Warp demon	
EDITU_07390	1	lib/edit/d_info.txt	341	dungeon_name	N:name	Warrens	
EDITU_07391	1	lib/edit/a_info.txt	2520	description	D	warrior of Genji. You can feel his agility and dexterity,	
EDITU_07392	1	lib/edit/r_info.txt	11589	monster_name	N:name	Warrior of the Dawn	
EDITU_07393	1	lib/edit/r_info.txt	9975	description	D	was a monk in an evil order...	
EDITU_07394	1	lib/edit/r_info.txt	12552	description	D	was concentrated in their lean, hungry bodies. Or had they	
EDITU_07395	1	lib/edit/r_info.txt	10319	description	D	was six hands higher than any other horse I had ever seen, and his	
EDITU_07396	1	lib/edit/r_info.txt	14414	description	D	was thwarted, turned to black magic and became a deadly necromancer.	
EDITU_07397	1	lib/edit/k_info.txt	2700	object_flavor	N:flavor	wascally wabbit	
EDITU_07398	1	lib/edit/q_stable.txt	23	description	D	wash the place out.	
EDITU_07399	1	lib/edit/r_info.txt	17173	description	D	Watch out for its reckless kicking.	
EDITU_07400	1	lib/edit/r_info.txt	23861	description	D	Watch out! A poisonous snake!	
EDITU_07401	1	lib/edit/r_info.txt	22516	description	D	watches Anubis weigh the hearts of the dead in the Hall of Two Truths.	
EDITU_07402	1	lib/edit/r_info.txt	17905	description	D	watchful for the cause of lawful good and sits unsleepingly in his palace on Mount	
EDITU_07403	1	lib/edit/k_info.txt	2758	object_name	N:name	Water	
EDITU_07404	1	lib/edit/r_info.txt	8171	monster_name	N:name	Water elemental	
EDITU_07405	1	lib/edit/r_info.txt	5238	monster_name	N:name	Water hound	
EDITU_07406	1	lib/edit/r_info.txt	4628	monster_name	N:name	Water spirit	
EDITU_07407	1	lib/edit/r_info.txt	8113	monster_name	N:name	Water troll	
EDITU_07408	1	lib/edit/r_info.txt	5485	monster_name	N:name	Water vortex	
EDITU_07409	1	lib/edit/a_info.txt	2676	description	D	watery domain. Although a jovial soul in nature, Aegir is	
EDITU_07410	1	lib/edit/t_ana.txt	199	building	B:13:owner	Watts	
EDITU_07411	1	lib/edit/r_info.txt	13663	description	D	waving and poppy-crowned."	
EDITU_07412	1	lib/edit/r_info.txt	1036	description	D	way. Now and again it lifted its head slowly, turning it right back on its	
EDITU_07413	1	lib/edit/q_barrow_downs.txt	14	description	D	we are a poor people.	
EDITU_07414	1	lib/edit/q_troll2.txt	9	description	D	we cannot deal with this threat on our own, we need your help.	
EDITU_07415	1	lib/edit/q_worms.txt	7	description	D	We desperately need help in clearing out a foul nest of worms.	
EDITU_07416	1	lib/edit/q_wargs.txt	3	description	D	We don't know who set them on guard at 250 feet, but we	
EDITU_07417	1	lib/edit/q_killing_fields.txt	17	description	D	We have now been driven into a full war which we wished to	
EDITU_07418	1	lib/edit/r_info.txt	19258	description	D	We know this because they are capable of being invisible	
