id	priority	category	file	line	col	source	zh_cn	context	notes
SRC_19696	high	message	src/weaponmaster.c	609	24	%^s is unaffected.	%^s不受影响。	msg_format("%^s is unaffected.", m_name);	
SRC_19697	high	message	src/weaponmaster.c	613	24	%^s is unaffected.	%^s不受影响。	msg_format("%^s is unaffected.", m_name);	
SRC_19698	high	message	src/weaponmaster.c	617	24	%^s appears <color:U>confused</color>.	%^s看起来<color:U>困惑</color>了。	msg_format("%^s appears <color:U>confused</color>.", m_name);	
SRC_19699	high	message	src/weaponmaster.c	627	24	%^s is unaffected.	%^s不受影响。	msg_format("%^s is unaffected.", m_name);	
SRC_19700	high	message	src/weaponmaster.c	631	24	%^s is unaffected.	%^s不受影响。	msg_format("%^s is unaffected.", m_name);	
SRC_19701	high	message	src/weaponmaster.c	635	24	%^s is <color:b>knocked out</color>.	%^s<color:b>昏迷</color>了。	msg_format("%^s is <color:b>knocked out</color>.", m_name);	
SRC_19702	high	message	src/weaponmaster.c	645	24	%^s is unaffected.	%^s不受影响。	msg_format("%^s is unaffected.", m_name);	
SRC_19703	high	message	src/weaponmaster.c	649	24	%^s is unaffected.	%^s不受影响。	msg_format("%^s is unaffected.", m_name);	
SRC_19704	high	message	src/weaponmaster.c	653	24	%^s is <color:B>stunned</color>.	%^s被<color:B>震慑</color>了。	msg_format("%^s is <color:B>stunned</color>.", m_name);	
SRC_19705	high	name_desc	src/weaponmaster.c	670	29	Throw Weapon	投掷武器	var_set_string(res, "Throw Weapon");	
SRC_19706	high	name_desc	src/weaponmaster.c	673	29	Throws your weapon which might return to you.	投掷你的武器，它可能会回到你手中。	var_set_string(res, "Throws your weapon which might return to you.");	
SRC_19707	high	message	src/weaponmaster.c	678	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19708	medium	possible_name	src/weaponmaster.c	700	26	Throw Weapon	投掷武器	doc_display(doc, "Throw Weapon", 0);	
SRC_19709	high	name_desc	src/weaponmaster.c	719	29	Trade Blows	以伤换伤	var_set_string(res, "Trade Blows");	
SRC_19710	high	name_desc	src/weaponmaster.c	722	29	When using this technique, you are somewhat exposed. However, you will retaliate whenever a monster hits you.	使用此技巧时，你会暴露出一些破绽。然而，每当怪物击中你时，你都会进行反击。	var_set_string(res, "When using this technique, you are somewhat exposed. However, you will retaliate whenever a monster hits you.");	
SRC_19711	high	name_desc	src/weaponmaster.c	738	29	Careful Aim	仔细瞄准	var_set_string(res, "Careful Aim");	
SRC_19712	high	name_desc	src/weaponmaster.c	741	29	You shoot more slowly but much more accurately.	你射击速度变慢，但准确度大幅提高。	var_set_string(res, "You shoot more slowly but much more accurately.");	
SRC_19713	high	name_desc	src/weaponmaster.c	754	29	Elemental Bolt	元素弩箭	var_set_string(res, "Elemental Bolt");	
SRC_19714	high	name_desc	src/weaponmaster.c	757	29	Shoot a single bolt which explodes in a shower of the elements if it hits.	射出一支弩箭，如果击中目标，会在一阵元素之雨中爆炸。	var_set_string(res, "Shoot a single bolt which explodes in a shower of the elements if it hits.");	
SRC_19715	high	name_desc	src/weaponmaster.c	769	29	Exploding Bolt	爆炸弩箭	var_set_string(res, "Exploding Bolt");	
SRC_19716	high	name_desc	src/weaponmaster.c	772	29	Your bolts will explode on impact, but your firing rate is decreased.	你的弩箭在撞击时会爆炸，但你的射击速度会降低。	var_set_string(res, "Your bolts will explode on impact, but your firing rate is decreased.");	
SRC_19717	high	name_desc	src/weaponmaster.c	785	29	Knockback	击退击	var_set_string(res, "Knockback");	
SRC_19718	high	name_desc	src/weaponmaster.c	788	29	Shoot a single bolt which propels your enemy backwards if it hits.	射出一支弩箭，如果击中目标，会将你的敌人向后推。	var_set_string(res, "Shoot a single bolt which propels your enemy backwards if it hits.");	
SRC_19719	high	name_desc	src/weaponmaster.c	800	29	Overdraw	满弓	var_set_string(res, "Overdraw");	
SRC_19720	high	name_desc	src/weaponmaster.c	803	29	You shoot with extra might, but your accuracy is diminished.	你以额外的力量射击，但你的命中率会降低。	var_set_string(res, "You shoot with extra might, but your accuracy is diminished.");	
SRC_19721	high	name_desc	src/weaponmaster.c	816	29	Rapid Reload	快速装填	var_set_string(res, "Rapid Reload");	
SRC_19722	high	name_desc	src/weaponmaster.c	819	29	Your shots per round are increased, but you lose armor class and accuracy in your haste.	你每回合的射击次数增加，但由于匆忙，你会损失护甲等级(AC)和命中率。	var_set_string(res, "Your shots per round are increased, but you lose armor class and accuracy in your haste.");	
SRC_19723	high	name_desc	src/weaponmaster.c	832	29	Shattering Bolt	碎裂弩箭	var_set_string(res, "Shattering Bolt");	
SRC_19724	high	name_desc	src/weaponmaster.c	835	29	Shoot a single bolt which fragments on impact for extra damage.	射出一支弩箭，在撞击时会碎裂以造成额外伤害。	var_set_string(res, "Shoot a single bolt which fragments on impact for extra damage.");	
SRC_19725	high	name_desc	src/weaponmaster.c	850	29	Dagger Toss	投掷匕首	var_set_string(res, "Dagger Toss");	
SRC_19726	high	name_desc	src/weaponmaster.c	853	29	Throws your weapon at target monster.	将你的武器投掷向目标怪物。	var_set_string(res, "Throws your weapon at target monster.");	
SRC_19727	high	message	src/weaponmaster.c	858	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19728	high	name_desc	src/weaponmaster.c	893	29	Flying Dagger Stance	飞刀架势	var_set_string(res, "Flying Dagger Stance");	
SRC_19729	high	name_desc	src/weaponmaster.c	896	29	When using this technique, you gain great prowess with the Dagger Toss. Thrown weapons return more often and damage is greatly increased. However, this stance leaves you somewhat exposed to your enemies.	使用此技巧时，你的“投掷匕首”技巧将变得极为精湛。投掷出的武器更频繁地返回，且伤害大幅增加。然而，这种架势会让你在敌人面前暴露出一些破绽。	var_set_string(res, "When using this technique, you gain great prowess with the Dagger Toss. Thrown weapons return more often and damage is greatly increased. However, this stance leaves you somewhat exposed to your enemies.");	
SRC_19730	high	message	src/weaponmaster.c	902	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19731	high	name_desc	src/weaponmaster.c	928	29	Elusive Strike	飘忽打击	var_set_string(res, "Elusive Strike");	
SRC_19732	high	name_desc	src/weaponmaster.c	931	29	Attack an adjacent monster and blink to a new location in the line of sight of your current location.	攻击相邻的怪物，并闪现到你当前位置视线内的一个新位置。	var_set_string(res, "Attack an adjacent monster and blink to a new location in the line of sight of your current location.");	
SRC_19733	high	name_desc	src/weaponmaster.c	947	29	Frenzy Stance	狂暴架势	var_set_string(res, "Frenzy Stance");	
SRC_19734	high	name_desc	src/weaponmaster.c	950	29	In this posture, you attack foes with great power in melee. However, your rage exposes you to your enemies!	在这种架势下，你在近战中以巨大的力量攻击敌人。然而，你的狂暴会让你在敌人面前露出破绽！	var_set_string(res, "In this posture, you attack foes with great power in melee. However, your rage exposes you to your enemies!");	
SRC_19735	high	name_desc	src/weaponmaster.c	963	29	Shadow Stance	暗影架势	var_set_string(res, "Shadow Stance");	
SRC_19736	high	name_desc	src/weaponmaster.c	966	29	When using this technique, you walk quickly and stealthily. On attacking a foe, you will swap positions.	使用此技巧时，你走得既快又隐蔽。在攻击敌人时，你们将交换位置。	var_set_string(res, "When using this technique, you walk quickly and stealthily. On attacking a foe, you will swap positions.");	
SRC_19737	high	name_desc	src/weaponmaster.c	982	29	Tunnel	挖掘隧道	var_set_string(res, "Tunnel");	武器大师挖掘类(铲子)专属技能
SRC_19738	high	name_desc	src/weaponmaster.c	985	29	Creates a tunnel down to the next level.	挖掘一条通往下一层的隧道。	var_set_string(res, "Creates a tunnel down to the next level.");	
SRC_19739	high	message	src/weaponmaster.c	991	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19740	high	message	src/weaponmaster.c	996	23	You need room to dig!	你需要空间来挖掘！	msg_print("You need room to dig!");	
SRC_19741	high	message	src/weaponmaster.c	1000	23	You tunnel downwards ...	你向下挖掘……	msg_print("You tunnel downwards ...");	
SRC_19742	high	name_desc	src/weaponmaster.c	1016	29	Calamity of the Living	生者之灾	var_set_string(res, "Calamity of the Living");	
SRC_19743	high	name_desc	src/weaponmaster.c	1019	29	Causes an earthquake or destruction.	引发地震或破坏。	var_set_string(res, "Causes an earthquake or destruction.");	
SRC_19744	high	message	src/weaponmaster.c	1025	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19745	high	message	src/weaponmaster.c	1034	23	The ground rumbles!	地面发出轰隆声！	msg_print("The ground rumbles!");	
SRC_19746	high	name_desc	src/weaponmaster.c	1057	29	Bury Dead	埋葬死者	var_set_string(res, "Bury Dead");	
SRC_19747	high	name_desc	src/weaponmaster.c	1060	29	You gain temporary enchantments by burying a corpse or skeleton.	通过埋葬尸体或骨架，你将获得暂时的强化。	var_set_string(res, "You gain temporary enchantments by burying a corpse or skeleton.");	
SRC_19748	high	message	src/weaponmaster.c	1071	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19749	high	prompt	src/weaponmaster.c	1075	25	Bury which corpse?	埋葬哪具尸体？	prompt.prompt = "Bury which corpse?";	
SRC_19750	high	prompt	src/weaponmaster.c	1076	24	You have nothing to bury.	你没有可埋葬的东西。	prompt.error = "You have nothing to bury.";	
SRC_19751	high	message	src/weaponmaster.c	1093	20	You dig a hasty grave and toss in %s.	你匆忙挖了一个坟墓并把%s扔了进去。	msg_format("You dig a hasty grave and toss in %s.", o_name);	
SRC_19752	high	name_desc	src/weaponmaster.c	1129	29	Barricade	设置路障	var_set_string(res, "Barricade");	
SRC_19753	high	name_desc	src/weaponmaster.c	1132	29	Creates some nearby rubble.	在附近制造一些碎石。	var_set_string(res, "Creates some nearby rubble.");	
SRC_19754	high	message	src/weaponmaster.c	1140	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19755	high	name_desc	src/weaponmaster.c	1201	29	Strength of Undertaker	掘墓人之力	var_set_string(res, "Strength of Undertaker");	
SRC_19756	high	name_desc	src/weaponmaster.c	1204	29	You gain additional strength based on the quality of your digger.	根据你挖掘工具的品质，你获得额外的力量。	var_set_string(res, "You gain additional strength based on the quality of your digger.");	
SRC_19757	high	name_desc	src/weaponmaster.c	1217	29	Stoicism	坚忍	var_set_string(res, "Stoicism");	
SRC_19758	high	name_desc	src/weaponmaster.c	1220	29	You gain additional constitution and stealth based on the quality of your digger.	根据你挖掘工具的品质，你获得额外的体质和潜行。	var_set_string(res, "You gain additional constitution and stealth based on the quality of your digger.");	
SRC_19759	high	name_desc	src/weaponmaster.c	1233	29	Industrious Mortician	勤勉殡葬师	var_set_string(res, "Industrious Mortician");	
SRC_19760	high	name_desc	src/weaponmaster.c	1236	29	You gain additional attacks and speed when using this technique based on the quality of your digger.	使用此技巧时，根据你挖掘工具的品质，你获得额外的攻击次数和速度。	var_set_string(res, "You gain additional attacks and speed when using this technique based on the quality of your digger.");	
SRC_19761	high	name_desc	src/weaponmaster.c	1252	29	Many Strike	多重打击	var_set_string(res, "Many Strike");	武器大师长柄武器技能
SRC_19762	high	name_desc	src/weaponmaster.c	1255	29	Your attacks scatter widely among surrounding foes.	你的攻击广泛散布在周围的敌人之中。	var_set_string(res, "Your attacks scatter widely among surrounding foes.");	
SRC_19763	high	name_desc	src/weaponmaster.c	1268	29	Piercing Strike	穿透打击	var_set_string(res, "Piercing Strike");	
SRC_19764	high	name_desc	src/weaponmaster.c	1271	29	When you attack a foe, successful hits will pierce the opponent attacking additional monsters.	当你攻击敌人时，成功的击中将穿透对手，攻击到额外的怪物。	var_set_string(res, "When you attack a foe, successful hits will pierce the opponent attacking additional monsters.");	
SRC_19765	high	name_desc	src/weaponmaster.c	1284	29	Trip	绊倒	var_set_string(res, "Trip");	
SRC_19766	high	name_desc	src/weaponmaster.c	1287	29	When you attack a foe, successful hits will attempt to trip up your opponent.	当你攻击敌人时，成功的击中将尝试绊倒你的对手。	var_set_string(res, "When you attack a foe, successful hits will attempt to trip up your opponent.");	
SRC_19767	high	name_desc	src/weaponmaster.c	1300	29	Reach	延伸	var_set_string(res, "Reach");	
SRC_19768	high	name_desc	src/weaponmaster.c	1303	29	This spell extends the range of your melee attack.	此法术延长了你的近战攻击范围。	var_set_string(res, "This spell extends the range of your melee attack.");	沿用原文 Spell 但其实是技巧
SRC_19769	high	message	src/weaponmaster.c	1321	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19770	high	name_desc	src/weaponmaster.c	1336	29	Knock Back	击退	var_set_string(res, "Knock Back");	
SRC_19771	high	name_desc	src/weaponmaster.c	1339	29	A successful attack will push your opponent back a square.	成功的攻击会将你的对手向后推一格。	var_set_string(res, "A successful attack will push your opponent back a square.");	
SRC_19772	high	name_desc	src/weaponmaster.c	1355	29	Reaping	收割	var_set_string(res, "Reaping");	
SRC_19773	high	name_desc	src/weaponmaster.c	1358	29	A whirlwind of death, striking all adjacent enemies with powerful vampiric blows. Each kill further increases the strength of subsequent strikes.	死亡的旋风，以强大的吸血打击攻击所有相邻的敌人。每一次击杀都会进一步增强后续打击的力量。	var_set_string(res, "A whirlwind of death, striking all adjacent enemies with powerful vampiric blows. Each kill further increases the strength of subsequent strikes.");	
SRC_19774	high	name_desc	src/weaponmaster.c	1377	29	Desperation	绝境求生	var_set_string(res, "Desperation");	盾牌专属技能
SRC_19775	high	name_desc	src/weaponmaster.c	1380	29	You regain hp by disenchanting your current weapon.	通过解除你当前武器的魔法强化，你回复生命值。	var_set_string(res, "You regain hp by disenchanting your current weapon.");	disenchant(解除附魔/强化)
SRC_19776	high	message	src/weaponmaster.c	1391	23	Failed! You do need a shield.	失败！你需要一面盾牌。	msg_print("Failed! You do need a shield.");	
SRC_19777	high	message	src/weaponmaster.c	1397	23	Failed! You do need a weapon to disenchant.	失败！你需要一把可以解除强化的武器。	msg_print("Failed! You do need a weapon to disenchant.");	
SRC_19778	high	message	src/weaponmaster.c	1413	28	Your %s is disenchanted.	你的%s被解除了强化。	msg_format("Your %s is disenchanted.", o_name);	
SRC_19779	high	message	src/weaponmaster.c	1417	28	Your %s resists disenchantment.	你的%s抵抗了强化解除。	msg_format("Your %s resists disenchantment.", o_name);	
SRC_19780	high	message	src/weaponmaster.c	1422	24	Your %s is too weak to help you any more.	你的%s太弱了，无法再帮助你了。	msg_format("Your %s is too weak to help you any more.", o_name);	
SRC_19781	high	name_desc	src/weaponmaster.c	1439	29	Sanctuary	庇护所	var_set_string(res, "Sanctuary");	
SRC_19782	high	name_desc	src/weaponmaster.c	1442	29	You become invulnerable until you damage a monster.	你将变得无敌，直到你对怪物造成伤害为止。	var_set_string(res, "You become invulnerable until you damage a monster.");
SRC_19783	high	message	src/weaponmaster.c	1448	23	Failed! You do need a shield.	失败！你需要一面盾牌。	msg_print("Failed! You do need a shield.");	
SRC_19784	high	name_desc	src/weaponmaster.c	1465	29	Shield Bash	盾击	var_set_string(res, "Shield Bash");	
SRC_19785	high	name_desc	src/weaponmaster.c	1468	29	You fight with your shield rather than your weapon.	你用盾牌而不是武器进行战斗。	var_set_string(res, "You fight with your shield rather than your weapon.");	
SRC_19786	high	name_desc	src/weaponmaster.c	1481	29	Bulwark	壁垒	var_set_string(res, "Bulwark");	
SRC_19787	high	name_desc	src/weaponmaster.c	1484	29	All melee damage that you receive is reduced by one-third.	你受到的所有近战伤害减少三分之一。	var_set_string(res, "All melee damage that you receive is reduced by one-third.");	
SRC_19788	high	name_desc	src/weaponmaster.c	1497	29	Revenge	复仇	var_set_string(res, "Revenge");	
SRC_19789	high	name_desc	src/weaponmaster.c	1500	29	Monsters are damaged whenever they hurt you.	每当怪物伤害你时，它们也会受到伤害。	var_set_string(res, "Monsters are damaged whenever they hurt you.");	
SRC_19790	high	name_desc	src/weaponmaster.c	1516	29	Bouncing Pebble	弹跳石子	var_set_string(res, "Bouncing Pebble");	
SRC_19791	high	name_desc	src/weaponmaster.c	1519	29	Fires a pebble or shot at an opponent. If you hit, the pebble or shot will ricochet in a random direction.	向对手发射一颗石子或弹丸。如果你击中目标，石子或弹丸将向随机方向反弹。	var_set_string(res, "Fires a pebble or shot at an opponent. If you hit, the pebble or shot will ricochet in a random direction.");	
SRC_19792	high	name_desc	src/weaponmaster.c	1531	29	Greater Many Shot	高等多重射击	var_set_string(res, "Greater Many Shot");	
SRC_19793	high	name_desc	src/weaponmaster.c	1534	29	Fires pebbles at all visible monsters.	向所有可见的怪物发射石子。	var_set_string(res, "Fires pebbles at all visible monsters.");	
SRC_19794	high	message	src/weaponmaster.c	1540	23	Failed! You do not feel comfortable with your shooter.	失败！你觉得你的远程武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your shooter.");	
SRC_19795	high	name_desc	src/weaponmaster.c	1584	29	Many Shot	多重射击	var_set_string(res, "Many Shot");	
SRC_19796	high	name_desc	src/weaponmaster.c	1587	29	Fires pebbles at all visible monsters. You need to have a direct line of fire to each target, though.	向所有可见的怪物发射石子。不过，你需要对每个目标都有直接的射击路线。	var_set_string(res, "Fires pebbles at all visible monsters. You need to have a direct line of fire to each target, though.");	
SRC_19797	high	message	src/weaponmaster.c	1593	23	Failed! You do not feel comfortable with your shooter.	失败！你觉得你的远程武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your shooter.");	
SRC_19798	high	name_desc	src/weaponmaster.c	1637	29	Rapid Shot	快速射击	var_set_string(res, "Rapid Shot");	
SRC_19799	high	name_desc	src/weaponmaster.c	1640	29	When using this technique, all of your shots will launch against a single opponent.	使用此技巧时，你的所有射击都将针对单一对手发射。	var_set_string(res, "When using this technique, all of your shots will launch against a single opponent.");	
SRC_19800	high	name_desc	src/weaponmaster.c	1653	29	Shoot on the Run	移动射击	var_set_string(res, "Shoot on the Run");	
SRC_19801	high	name_desc	src/weaponmaster.c	1656	29	When using this technique, you automatically fire at the closest opponent every time you move.	使用此技巧时，你每次移动都会自动向最近的对手射击。	var_set_string(res, "When using this technique, you automatically fire at the closest opponent every time you move.");	
SRC_19802	high	message	src/weaponmaster.c	1662	23	Failed! You do not feel comfortable with your shooter.	失败！你觉得你的远程武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your shooter.");	
SRC_19803	high	message	src/weaponmaster.c	1709	19	You may only have one Monkey Clone at a time!	你同时只能拥有一只灵猴分身！	msg_print("You may only have one Monkey Clone at a time!");	孙悟空技能
SRC_19804	high	name_desc	src/weaponmaster.c	1809	29	Monkey King's Technique	猴王绝技	var_set_string(res, "Monkey King's Technique");	
SRC_19805	high	name_desc	src/weaponmaster.c	1812	29	Create a clone of yourself, but at great cost.	制造一个你的分身，但要付出巨大的代价。	var_set_string(res, "Create a clone of yourself, but at great cost.");	
SRC_19806	high	message	src/weaponmaster.c	1819	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19807	high	message	src/weaponmaster.c	1867	28	You kick %s.	你踢了%s。	msg_format("You kick %s.", m_name);	
SRC_19808	high	message	src/weaponmaster.c	1872	36	%s is dazed.	%s被打懵了。	msg_format("%s is dazed.", m_name);	
SRC_19809	high	message	src/weaponmaster.c	1874	36	%s is more dazed.	%s被打得更懵了。	msg_format("%s is more dazed.", m_name);	
SRC_19810	high	message	src/weaponmaster.c	1877	32	%s is not affected.	%s没有受到影响。	msg_format("%s is not affected.", m_name);	
SRC_19811	high	message	src/weaponmaster.c	1895	28	You miss %s.	你未击中%s。	msg_format("You miss %s.", m_name);	
SRC_19812	high	name_desc	src/weaponmaster.c	1906	29	Circle Kick	旋风踢	var_set_string(res, "Circle Kick");	
SRC_19813	high	name_desc	src/weaponmaster.c	1909	29	Kicks all adjacent opponents, stunning them. Damage depends on your boots!	踢击所有相邻的对手并使他们震慑。伤害取决于你的靴子！	var_set_string(res, "Kicks all adjacent opponents, stunning them. Damage depends on your boots!");	
SRC_19814	high	message	src/weaponmaster.c	1928	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19815	high	message	src/weaponmaster.c	1998	23	Failed!	失败！	msg_print("Failed!");	
SRC_19816	high	name_desc	src/weaponmaster.c	2036	29	Vault Attack	飞跃攻击	var_set_string(res, "Vault Attack");	
SRC_19817	high	name_desc	src/weaponmaster.c	2039	29	Charge and attack a nearby opponent in a single move.	在一次移动中冲锋并攻击附近的对手。	var_set_string(res, "Charge and attack a nearby opponent in a single move.");	
SRC_19818	high	message	src/weaponmaster.c	2049	23	Failed! You do not feel comfortable with your weapon.	失败！你觉得你的武器用着不顺手。	msg_print("Failed! You do not feel comfortable with your weapon.");	
SRC_19819	high	name_desc	src/weaponmaster.c	2067	29	Flurry of Blows	疾风连击	var_set_string(res, "Flurry of Blows");	
SRC_19820	high	name_desc	src/weaponmaster.c	2070	29	Attack a single opponent with a great number of blows, exhausting yourself in the process.	用大量的打击攻击单一对手，在此过程中会使自己筋疲力尽。	var_set_string(res, "Attack a single opponent with a great number of blows, exhausting yourself in the process.");	
SRC_19821	high	name_desc	src/weaponmaster.c	2093	29	Burning Blade	燃烧之刃	var_set_string(res, "Burning Blade");	
SRC_19822	high	name_desc	src/weaponmaster.c	2096	29	Damage from your blade becomes fire damage and never misses.	你的剑刃伤害变为火焰伤害，并且绝对不会落空。	var_set_string(res, "Damage from your blade becomes fire damage and never misses.");	
SRC_19823	high	name_desc	src/weaponmaster.c	2109	29	Ice Blade	寒冰之刃	var_set_string(res, "Ice Blade");	
SRC_19824	high	name_desc	src/weaponmaster.c	2112	29	Damage from your blade becomes frost damage and slows your opponent.	你的剑刃伤害变为冰霜伤害，并使你的对手减速。	var_set_string(res, "Damage from your blade becomes frost damage and slows your opponent.");	
SRC_19825	high	name_desc	src/weaponmaster.c	2125	29	Thunder Blade	雷霆之刃	var_set_string(res, "Thunder Blade");	
SRC_19826	high	name_desc	src/weaponmaster.c	2128	29	Damage from your blade becomes lightning damage and stuns your opponent.	你的剑刃伤害变为闪电伤害，并使你的对手震慑。	var_set_string(res, "Damage from your blade becomes lightning damage and stuns your opponent.");	
SRC_19827	high	name_desc	src/weaponmaster.c	2141	29	Blood Blade	鲜血之刃	var_set_string(res, "Blood Blade");	
SRC_19828	high	name_desc	src/weaponmaster.c	2144	29	Your blade thirsts for the living.	你的剑刃渴望着活物。	var_set_string(res, "Your blade thirsts for the living.");	
SRC_19829	high	name_desc	src/weaponmaster.c	2157	29	Holy Blade	神圣之刃	var_set_string(res, "Holy Blade");	
SRC_19830	high	name_desc	src/weaponmaster.c	2160	29	Your blade fights powerful against the forces of evil.	你的剑刃能强力对抗邪恶势力。	var_set_string(res, "Your blade fights powerful against the forces of evil.");	
SRC_19831	high	name_desc	src/weaponmaster.c	2173	29	Order Blade	秩序之刃	var_set_string(res, "Order Blade");	
SRC_19832	high	name_desc	src/weaponmaster.c	2176	29	Your blade becomes a weapon of order, always dealing maximal damage.	你的剑刃成为秩序的武器，总是造成最大伤害。	var_set_string(res, "Your blade becomes a weapon of order, always dealing maximal damage.");	
SRC_19833	high	name_desc	src/weaponmaster.c	2189	29	Wild Blade	狂野之刃	var_set_string(res, "Wild Blade");	
SRC_19834	high	name_desc	src/weaponmaster.c	2192	29	This is too crazy to describe. You wouldn't believe me anyway!	这太疯狂了，无法形容。反正你也不会相信我！	var_set_string(res, "This is too crazy to describe. You wouldn't believe me anyway!");	
SRC_19835	medium	possible_name	src/weaponmaster.c	2255	7	Axes	斧头	{ "Axes",	武器大师子分类
SRC_19837	medium	possible_name	src/weaponmaster.c	2284	7	Bows	弓类	{ "Bows",	
SRC_19839	medium	possible_name	src/weaponmaster.c	2312	7	Clubs	棍棒	{ "Clubs",	
SRC_19841	medium	possible_name	src/weaponmaster.c	2350	7	Crossbows	弩类	{ "Crossbows",	
SRC_19843	medium	possible_name	src/weaponmaster.c	2376	7	Daggers	匕首	{ "Daggers",	
SRC_19845	medium	possible_name	src/weaponmaster.c	2414	7	Polearms	长柄武器	{ "Polearms",	
SRC_19847	medium	possible_name	src/weaponmaster.c	2455	7	Shields	盾牌	{ "Shields",	
SRC_19849	medium	possible_name	src/weaponmaster.c	2488	7	Slings	弹弓	{ "Slings",	
SRC_19851	medium	possible_name	src/weaponmaster.c	2512	7	Staves	法杖	{ "Staves",	在武器上下文中为武术棍/法杖类近战
SRC_19853	medium	possible_name	src/weaponmaster.c	2541	7	Swords	剑类	{ "Swords",	
SRC_19855	medium	possible_name	src/weaponmaster.c	2588	7	Diggers	挖掘工具	{ "Diggers",	铲子/矿镐
SRC_19858	high	message	src/weaponmaster.c	3170	27	You do not feel comfortable with your shooter.	你觉得你的远程武器用着不顺手。	msg_print("You do not feel comfortable with your shooter.");	
SRC_19859	high	message	src/weaponmaster.c	3173	27	You do not feel comfortable with your shield.	你觉得你的盾牌用着不顺手。	msg_print("You do not feel comfortable with your shield.");	
SRC_19860	high	message	src/weaponmaster.c	3176	27	You do not feel comfortable with your weapon.	你觉得你的武器用着不顺手。	msg_print("You do not feel comfortable with your weapon.");	
SRC_19861	high	message	src/weaponmaster.c	3185	27	You love your shooter.	你非常喜欢你的远程武器。	msg_print("You love your shooter.");	装备专精武器时的提示
SRC_19862	high	message	src/weaponmaster.c	3188	27	You love your shield.	你非常喜欢你的盾牌。	msg_print("You love your shield.");	
SRC_19863	high	message	src/weaponmaster.c	3191	27	You love your weapon.	你非常喜欢你的武器。	msg_print("You love your weapon.");	
SRC_19864	high	message	src/weaponmaster.c	3530	28	%^s gets too close!	%^s靠得太近了！	msg_format("%^s gets too close!", m_name);	
SRC_19865	high	message	src/weaponmaster.c	3625	23	You are out of ammo.	你的弹药用尽了。	msg_print("You are out of ammo.");	
SRC_19866	high	message	src/weaponmaster.c	3642	31	Your ammo has run out. Time to reload!	你的弹药用尽了。该装填了！	msg_print("Your ammo has run out. Time to reload!");	
SRC_19867	high	display	src/weaponmaster.c	3697	21	<topic:Abilities>================================== <color:keypress>A</color>bilities ==================================\n\n	<topic:Abilities>================================== <color:keypress>A</color> 能力 ==================================\n\n	doc_printf(doc, "<topic:Abilities>================================== <color:keypress>A</color>bilities ==================================\\n\\n");	保留快捷键 A
SRC_19868	high	display	src/weaponmaster.c	3702	29	* You gain a huge bonus to damage when wielding an axe.\n	* 当装备斧头时，你获得巨额伤害加成。\n	doc_printf(doc, " * You gain a huge bonus to damage when wielding an axe.\\n");	
SRC_19869	high	display	src/weaponmaster.c	3704	29	* You gain a large bonus to damage when wielding an axe.\n	* 当装备斧头时，你获得大量伤害加成。\n	doc_printf(doc, " * You gain a large bonus to damage when wielding an axe.\\n");	
SRC_19870	high	display	src/weaponmaster.c	3706	29	* You gain a small bonus to damage when wielding an axe.\n	* 当装备斧头时，你获得少量伤害加成。\n	doc_printf(doc, " * You gain a small bonus to damage when wielding an axe.\\n");	
SRC_19871	high	display	src/weaponmaster.c	3708	25	* You gain +1 max attack when wielding an axe with two hands.\n	* 当双手装备斧头时，你获得 +1 最大攻击次数。\n	doc_printf(doc, " * You gain +1 max attack when wielding an axe with two hands.\\n");	
SRC_19872	high	display	src/weaponmaster.c	3711	29	* You gain a bonus to tunneling when wielding an axe.\n	* 当装备斧头时，你获得挖掘加成。\n	doc_printf(doc, " * You gain a bonus to tunneling when wielding an axe.\\n");	
